Year,pre-breeding-pop,lambda-pb,adult-pop,lambda,new-adults
25,38011,1.05,28371,1.04,10494
26,37951,1,28283,1,9847
27,37429,0.99,28169,1,9684
28,39345,1.05,28706,1.02,10362
29,38284,0.97,29265,1.02,10663
30,39545,1.03,29079,0.99,9844
31,41165,1.04,30308,1.04,11592
2,34823,0,21148,0.7,0
3,33306,0.96,25434,1.2,13172
4,34772,1.04,25870,1.02,9277
5,37171,1.07,27146,1.05,10257
6,37534,1.01,27743,1.02,10279
7,36859,0.98,28028,1.01,10055
8,36713,1,27799,0.99,9298
9,36061,0.98,27403,0.99,9129
10,35663,0.99,27085,0.99,9097
11,34115,0.96,26165,0.97,8250
12,31946,0.94,24698,0.94,7322
13,31996,1,23982,0.97,7804
14,32526,1.02,24351,1.02,8811
15,32571,1,24947,1.02,8991
16,32672,1,24875,1,8727
17,33940,1.04,25441,1.02,9298
18,35106,1.03,26015,1.02,9503
19,34717,0.99,26021,1,9145
20,35590,1.03,26419,1.02,9530
21,36225,1.02,26972,1.02,9854
22,36007,0.99,26810,0.99,9254
23,36560,1.02,27301,1.02,9835
24,36374,0.99,27368,1,9590
25,38507,1.06,28035,1.02,10308
26,38689,1,29216,1.04,11192
27,38900,1.01,29576,1.01,10481
28,39460,1.01,29297,0.99,9819
29,41471,1.05,30068,1.03,10983
30,41308,1,30376,1.01,10955
31,41030,0.99,31027,1.02,11195
2,35118,0,21619,0.7,0
3,33983,0.97,25628,1.19,12837
4,33842,1,25732,1,9026
5,35134,1.04,26245,1.02,9287
6,36089,1.03,26669,1.02,9567
7,36755,1.02,27319,1.02,9974
8,37045,1.01,27756,1.02,9969
9,35316,0.95,27114,0.98,8952
10,34475,0.98,26209,0.97,8403
11,33045,0.96,25078,0.96,7803
12,31797,0.96,24344,0.97,8056
13,32060,1.01,24151,0.99,8274
14,32433,1.01,24415,1.01,8670
15,32348,1,24480,1,8567
16,32436,1,24692,1.01,8696
17,34105,1.05,25112,1.02,8982
18,33950,1,25606,1.02,9464
19,34467,1.02,26251,1.03,9410
20,35681,1.04,26793,1.02,9470
21,36569,1.02,27366,1.02,9909
22,38081,1.04,27861,1.02,10147
23,38913,1.02,28686,1.03,10689
24,38637,0.99,29283,1.02,10755
25,38260,0.99,28480,0.97,9287
26,38729,1.01,29379,1.03,10944
27,39957,1.03,29469,1,10201
28,39637,0.99,29935,1.02,10848
29,39176,0.99,29823,1,10219
30,40165,1.03,29857,1,10340
31,40066,1,29829,1,10191
2,36803,0,21231,0.7,0
3,33806,0.92,26016,1.23,14079
4,35713,1.06,26683,1.03,9473
5,36033,1.01,26882,1.01,9427
6,35706,0.99,27067,1.01,9607
7,36917,1.03,27898,1.03,10219
8,37414,1.01,27861,1,9639
9,37680,1.01,28276,1.01,10129
10,36458,0.97,27694,0.98,9016
11,34793,0.95,26823,0.97,8681
12,32371,0.93,25173,0.94,7339
13,31903,0.99,24347,0.97,7695
14,30959,0.97,23682,0.97,7842
15,30116,0.97,22949,0.97,7361
16,31030,1.03,23658,1.03,8610
17,31577,1.02,23607,1,8020
18,32536,1.03,24491,1.04,9254
19,34286,1.05,25122,1.03,9265
20,33412,0.97,25310,1.01,9168
21,34747,1.04,26156,1.03,9642
22,35167,1.01,26456,1.01,9339
23,37352,1.06,27305,1.03,10165
24,39547,1.06,29504,1.08,11990
25,38665,0.98,29251,0.99,9880
26,39752,1.03,29683,1.01,10528
27,39996,1.01,29867,1.01,10579
28,40560,1.01,29841,1,10314
29,40399,1,29898,1,10353
30,42063,1.04,31102,1.04,11703
31,40508,0.96,30726,0.99,10484
2,35610,0,21487,0.7,0
3,33918,0.95,26020,1.21,13542
4,34092,1.01,25359,0.97,8216
5,35551,1.04,26185,1.03,9779
6,36105,1.02,27114,1.04,10161
7,36180,1,27028,1,9272
8,35587,0.98,26693,0.99,8928
9,35731,1,26463,0.99,9042
10,33810,0.95,26194,0.99,8881
11,32942,0.97,25007,0.95,7547
12,31354,0.95,24199,0.97,7799
13,31210,1,23523,0.97,7428
14,31786,1.02,23790,1.01,8334
15,31182,0.98,23950,1.01,8509
16,33442,1.07,24662,1.03,8947
17,33489,1,24913,1.01,8995
18,33256,0.99,25039,1.01,8884
19,33580,1.01,25130,1,8716
20,35171,1.05,25886,1.03,9624
21,35628,1.01,26659,1.03,9967
22,36845,1.03,27369,1.03,9962
23,38604,1.05,28496,1.04,10757
24,40307,1.04,29570,1.04,11284
25,40421,1,30708,1.04,11643
26,40202,0.99,30290,0.99,10070
27,41384,1.03,30500,1.01,10726
28,42331,1.02,31354,1.03,11585
29,43806,1.03,32332,1.03,11893
30,43139,0.98,32357,1,11259
31,45022,1.04,33368,1.03,12444
2,35616,0,21435,0.7,0
3,32362,0.91,24990,1.17,12427
4,31947,0.99,24557,0.98,7985
5,32285,1.01,24323,0.99,8163
6,32430,1,24461,1.01,8475
7,33135,1.02,24663,1.01,8679
8,32961,0.99,24993,1.01,9025
9,32291,0.98,24398,0.98,7988
10,31522,0.98,24045,0.99,8058
11,30088,0.95,22785,0.95,6919
12,28826,0.96,22487,0.99,7512
13,27735,0.96,21348,0.95,6434
14,28201,1.02,21397,1,7368
15,28905,1.02,21590,1.01,7804
16,28555,0.99,21545,1,7692
17,29502,1.03,22148,1.03,8198
18,29748,1.01,22073,1,7813
19,30315,1.02,22862,1.04,8587
20,31110,1.03,23494,1.03,8596
21,31983,1.03,24116,1.03,8732
22,32691,1.02,24866,1.03,9213
23,34301,1.05,25292,1.02,8900
24,34716,1.01,25960,1.03,9574
25,37643,1.08,27338,1.05,10490
26,38580,1.02,28506,1.04,10846
27,39450,1.02,29279,1.03,10945
28,40957,1.04,30237,1.03,11173
29,41228,1.01,30390,1.01,10703
30,41321,1,30672,1.01,10930
31,42339,1.02,31513,1.03,11684
2,36073,0,21270,0.71,0
3,35426,0.98,26446,1.24,14235
4,35829,1.01,26939,1.02,9734
5,36005,1,27380,1.02,9839
6,36524,1.01,27006,0.99,9045
7,35913,0.98,27221,1.01,9612
8,36463,1.02,27517,1.01,9597
9,36472,1,27456,1,9408
10,35102,0.96,26843,0.98,8890
11,33418,0.95,25630,0.95,7980
12,31937,0.96,24122,0.94,7125
13,31178,0.98,23615,0.98,7789
14,30664,0.98,23228,0.98,7916
15,31005,1.01,23364,1.01,8192
16,30877,1,23341,1,8140
17,32244,1.04,24034,1.03,8922
18,32313,1,24424,1.02,8730
19,33386,1.03,24944,1.02,9092
20,34668,1.04,25895,1.04,9591
21,36498,1.05,26829,1.04,9924
22,37007,1.01,27651,1.03,10333
23,38038,1.03,28387,1.03,10437
24,39318,1.03,29132,1.03,10766
25,41586,1.06,30745,1.06,11849
26,41085,0.99,31131,1.01,11110
27,42033,1.02,31197,1,10861
28,43082,1.02,31687,1.02,11394
29,42139,0.98,31589,1,10988
30,41291,0.98,31268,0.99,10580
31,41342,1,30560,0.98,10042
2,37773,0,21471,0.7,0
3,36112,0.96,27419,1.28,15316
4,36331,1.01,27373,1,9458
5,36403,1,27635,1.01,9693
6,38569,1.06,28178,1.02,10146
7,37409,0.97,28506,1.01,10282
8,37476,1,27895,0.98,9250
9,35794,0.96,27546,0.99,9296
10,33679,0.94,25878,0.94,7709
11,32731,0.97,24717,0.96,7582
12,30721,0.94,23729,0.96,7592
13,29430,0.96,22649,0.95,6872
14,29604,1.01,22225,0.98,7409
15,30073,1.02,22426,1.01,8008
16,32135,1.07,23509,1.05,9173
17,31958,0.99,24014,1.02,9005
18,33459,1.05,24910,1.04,9321
19,33955,1.01,25400,1.02,9138
20,35986,1.06,26593,1.05,10151
21,37279,1.04,27202,1.02,9957
22,38156,1.02,28178,1.04,10777
23,39531,1.04,28680,1.02,10443
24,39790,1.01,29499,1.03,11012
25,41475,1.04,31144,1.06,12087
26,42939,1.04,32317,1.04,11908
27,43440,1.01,32091,0.99,11034
28,42527,0.98,31932,1,11011
29,44211,1.04,32382,1.01,11457
30,42616,0.96,32258,1,11230
31,42290,0.99,31700,0.98,10496
2,37039,0,21305,0.71,0
3,33665,0.91,25792,1.21,13600
4,34471,1.02,25807,1,8914
5,35542,1.03,26662,1.03,9944
6,35698,1,26566,1,9228
7,37764,1.06,27957,1.05,10741
8,35853,0.95,27522,0.98,9309
9,34912,0.97,26519,0.96,8569
10,33415,0.96,25417,0.96,8023
11,32219,0.96,24550,0.97,7883
12,30379,0.94,23668,0.96,7458
13,30203,0.99,23255,0.98,7756
14,29866,0.99,22814,0.98,7431
15,30826,1.03,23000,1.01,8126
16,31141,1.01,23602,1.03,8778
17,33084,1.06,24277,1.03,8963
18,34730,1.05,25561,1.05,9937
19,35743,1.03,26642,1.04,10092
20,36472,1.02,27451,1.03,10163
21,36807,1.01,27455,1,9529
22,37512,1.02,28062,1.02,10077
23,36989,0.99,28000,1,9655
24,40296,1.09,29228,1.04,11042
25,41345,1.03,30962,1.06,12126
26,42580,1.03,31469,1.02,11292
27,41788,0.98,31317,1,10934
28,42536,1.02,31497,1.01,11163
29,42213,0.99,31683,1.01,11168
30,41600,0.99,30972,0.98,10147
31,40657,0.98,30527,0.99,10499
2,38028,0,22027,0.7,0
3,36161,0.95,27187,1.23,14703
4,37306,1.03,27505,1.01,9772
5,39079,1.05,28852,1.05,11201
6,38797,0.99,29266,1.01,10465
7,38928,1,28913,0.99,9849
8,38019,0.98,28500,0.99,9594
9,37156,0.98,28120,0.99,9483
10,37248,1,27964,0.99,9621
11,36454,0.98,27778,0.99,9504
12,34141,0.94,26129,0.94,7722
13,33049,0.97,25136,0.96,7856
14,33435,1.01,24879,0.99,8495
15,33016,0.99,24863,1,8766
16,33244,1.01,24664,0.99,8314
17,34205,1.03,25617,1.04,9641
18,34473,1.01,25981,1.01,9498
19,36688,1.06,26615,1.02,9652
20,36127,0.98,27530,1.03,10372
21,37830,1.05,27740,1.01,9648
22,38064,1.01,28456,1.03,10420
23,39896,1.05,29816,1.05,11325
24,41371,1.04,30195,1.01,11031
25,42497,1.03,31418,1.04,11993
26,42304,1,31536,1,11224
27,41954,0.99,31354,0.99,10897
28,41633,0.99,31151,0.99,10532
29,42090,1.01,31582,1.01,11228
30,41071,0.98,31016,0.98,10254
31,41643,1.01,31133,1,10772
2,36307,0,21326,0.7,0
3,32654,0.9,25507,1.2,13185
4,33535,1.03,24828,0.97,8028
5,33108,0.99,24996,1.01,8932
6,33417,1.01,25179,1.01,8921
7,33500,1,25292,1,9032
8,33821,1.01,25389,1,8911
9,34091,1.01,25492,1,8856
10,32121,0.94,24969,0.98,8258
11,30706,0.96,23605,0.95,6967
12,29742,0.97,22993,0.97,7454
13,29943,1.01,22841,0.99,7774
14,29585,0.99,22686,0.99,7722
15,31086,1.05,23201,1.02,8361
16,30184,0.97,22625,0.98,7657
17,31613,1.05,23251,1.03,8597
18,32018,1.01,24049,1.03,9111
19,33668,1.05,25104,1.04,9461
20,36263,1.08,26561,1.06,10342
21,36363,1,27112,1.02,9829
22,36392,1,27341,1.01,9752
23,36336,1,26901,0.98,9096
24,36880,1.01,27769,1.03,10328
25,37641,1.02,27964,1.01,9796
26,39892,1.06,29604,1.06,11677
27,39821,1,30020,1.01,10839
28,40533,1.02,30253,1.01,10597
29,42038,1.04,30141,1,10488
30,42125,1,31397,1.04,12020
31,43270,1.03,31612,1.01,11078
2,34413,0,21522,0.7,0
3,32319,0.94,24452,1.14,11555
4,32088,0.99,24247,0.99,8395
5,31382,0.98,23727,0.98,7949
6,31798,1.01,23809,1,8322
7,32431,1.02,24803,1.04,9376
8,33611,1.04,24984,1.01,8712
9,34366,1.02,25399,1.02,9037
10,33049,0.96,25364,1,9022
11,32911,1,25068,0.99,8323
12,31230,0.95,23989,0.96,7530
13,30783,0.99,23399,0.98,7529
14,30519,0.99,22929,0.98,7740
15,29882,0.98,22585,0.98,7689
16,32704,1.09,24008,1.06,9266
17,32284,0.99,24805,1.03,9259
18,33245,1.03,24640,0.99,8352
19,33781,1.02,25436,1.03,9473
20,35802,1.06,26358,1.04,9724
21,36083,1.01,26632,1.01,9605
22,38133,1.06,27903,1.05,10549
23,37867,0.99,28457,1.02,10285
24,37379,0.99,28025,0.98,9469
25,37655,1.01,28317,1.01,9897
26,38828,1.03,28803,1.02,10282
27,40825,1.05,29409,1.02,10841
28,40642,1,30632,1.04,11580
29,42106,1.04,31149,1.02,10898
30,42032,1,31086,1,10757
31,40524,0.96,30749,0.99,10327
2,35999,0,21023,0.7,0
3,34105,0.95,25813,1.23,13709
4,33598,0.99,25549,0.99,8679
5,34604,1.03,25487,1,8759
6,35489,1.03,26409,1.04,9899
7,35655,1,26863,1.02,9736
8,35450,0.99,26850,1,9404
9,33140,0.93,25729,0.96,8018
10,32649,0.99,25085,0.97,8078
11,32357,0.99,24235,0.97,7874
12,30473,0.94,23315,0.96,7389
13,30339,1,22960,0.98,7694
14,30581,1.01,22928,1,7855
15,31878,1.04,23663,1.03,8728
16,33612,1.05,24902,1.05,9702
17,34590,1.03,25399,1.02,9205
18,36194,1.05,26823,1.06,10519
19,37041,1.02,27591,1.03,10163
20,38448,1.04,28388,1.03,10321
21,40248,1.05,29466,1.04,11145
22,41468,1.03,30523,1.04,11427
23,41532,1,30495,1,10702
24,43184,1.04,32016,1.05,12389
25,43667,1.01,32489,1.01,11562
26,44292,1.01,32639,1,11486
27,44052,0.99,32507,1,11105
28,44331,1.01,33092,1.02,11943
29,43264,0.98,32755,0.99,11175
30,43740,1.01,32322,0.99,10860
31,44301,1.01,32871,1.02,11975
2,35552,0,21084,0.7,0
3,32117,0.9,25014,1.19,12803
4,33406,1.04,24633,0.98,8012
5,33865,1.01,25287,1.03,9491
6,33544,0.99,25176,1,8706
7,35274,1.05,25808,1.03,9562
8,34318,0.97,26049,1.01,9293
9,34791,1.01,25710,0.99,8659
10,33642,0.97,25682,1,8847
11,31834,0.95,24555,0.96,7589
12,30403,0.96,23467,0.96,7142
13,29346,0.97,22437,0.96,6943
14,28797,0.98,22138,0.99,7383
15,29137,1.01,21871,0.99,7260
16,30444,1.04,22832,1.04,8613
17,30635,1.01,23064,1.01,8142
18,31502,1.03,23416,1.02,8363
19,32981,1.05,24604,1.05,9569
20,34915,1.06,25543,1.04,9606
21,35803,1.03,26512,1.04,9972
22,35673,1,26871,1.01,9495
23,36860,1.03,27104,1.01,9650
24,37062,1.01,27723,1.02,10302
25,35920,0.97,27007,0.97,8925
26,36714,1.02,27523,1.02,9945
27,38622,1.05,28440,1.03,10457
28,37425,0.97,28719,1.01,10322
29,38000,1.02,28251,0.98,9453
30,37459,0.99,28135,1,9699
31,39134,1.04,28849,1.03,10500
2,38812,0,21865,0.71,0
3,35963,0.93,27193,1.24,14903
4,35488,0.99,26930,0.99,9219
5,36483,1.03,26828,1,9170
6,36152,0.99,27142,1.01,9603
7,35669,0.99,26812,0.99,9110
8,35002,0.98,26282,0.98,8886
9,33777,0.97,25775,0.98,8669
10,34271,1.01,25900,1,8927
11,33700,0.98,25616,0.99,8727
12,31774,0.94,24695,0.96,7911
13,31425,0.99,23731,0.96,7372
14,32756,1.04,23747,1,8176
15,31947,0.98,24165,1.02,8912
16,32924,1.03,24655,1.02,8858
17,34261,1.04,25236,1.02,9386
18,35324,1.03,26164,1.04,9881
19,35786,1.01,26886,1.03,9993
20,37941,1.06,27996,1.04,10507
21,38936,1.03,28587,1.02,10387
22,38984,1,29415,1.03,11050
23,39956,1.02,30254,1.03,11080
24,42241,1.06,31208,1.03,11321
25,41023,0.97,30902,0.99,10516
26,41000,1,30460,0.99,10240
27,41334,1.01,30261,0.99,10341
28,42078,1.02,31599,1.04,12091
29,42429,1.01,31207,0.99,10539
30,42284,1,31866,1.02,11491
31,41991,0.99,31681,0.99,11033
2,37488,0,21335,0.7,0
3,34629,0.92,26470,1.24,14391
4,33811,0.98,25885,0.98,8531
5,35354,1.05,26264,1.01,9190
6,36784,1.04,27160,1.03,10281
7,37468,1.02,27424,1.01,9837
8,36509,0.97,27848,1.02,9936
9,36295,0.99,27287,0.98,9091
10,33970,0.94,25723,0.94,7983
11,32176,0.95,25115,0.98,8333
12,30837,0.96,23752,0.95,7205
13,31028,1.01,23386,0.98,7622
14,30733,0.99,23423,1,8123
15,30759,1,23160,0.99,7804
16,31763,1.03,23627,1.02,8474
17,32924,1.04,24265,1.03,9110
18,34586,1.05,25681,1.06,9915
19,34075,0.99,25772,1,9083
20,34779,1.02,26002,1.01,9133
21,35729,1.03,26810,1.03,10035
22,36655,1.03,27318,1.02,9723
23,37586,1.03,28061,1.03,10370
24,38151,1.02,28231,1.01,9920
25,37591,0.99,27813,0.99,9420
26,37469,1,27996,1.01,9832
27,37784,1.01,28254,1.01,10109
28,37430,0.99,28234,1,9804
29,38340,1.02,28632,1.01,10176
30,38610,1.01,28393,0.99,9799
31,39529,1.02,29262,1.03,10873
2,36430,0,21398,0.7,0
3,32722,0.9,25388,1.19,13056
4,34269,1.05,25647,1.01,8918
5,34929,1.02,26150,1.02,9426
6,34915,1,26130,1,9138
7,34431,0.99,25470,0.97,8528
8,35556,1.03,26715,1.05,10262
9,34773,0.98,26263,0.98,8541
10,34573,0.99,26201,1,8967
11,33240,0.96,25572,0.98,8251
12,32596,0.98,24919,0.97,8099
13,31812,0.98,24426,0.98,7873
14,32697,1.03,24394,1,8469
15,32708,1,24606,1.01,8703
16,31974,0.98,24300,0.99,8295
17,32555,1.02,24528,1.01,8623
18,32485,1,24431,1,8234
19,34347,1.06,25669,1.05,9827
20,35444,1.03,26599,1.04,10007
21,37240,1.05,27587,1.04,10205
22,38332,1.03,28138,1.02,10315
23,38079,0.99,28726,1.02,10571
24,38232,1,28673,1,9835
25,39168,1.02,29664,1.03,11071
26,40852,1.04,30107,1.01,10749
27,41469,1.02,30604,1.02,10861
28,41297,1,30681,1,10979
29,39884,0.97,30452,0.99,10527
30,41545,1.04,30499,1,10475
31,41236,0.99,30584,1,10689
2,36212,0,21266,0.7,0
3,33812,0.93,25912,1.22,13643
4,32884,0.97,25191,0.97,8052
5,34410,1.05,25634,1.02,9117
6,35629,1.04,26884,1.05,10224
7,36656,1.03,27235,1.01,9555
8,37073,1.01,27566,1.01,9930
9,35129,0.95,26791,0.97,8831
10,32594,0.93,25135,0.94,7471
11,32044,0.98,24068,0.96,7482
12,31145,0.97,23798,0.99,8052
13,31064,1,23392,0.98,7830
14,31612,1.02,23697,1.01,8375
15,33050,1.05,24629,1.04,9144
16,33202,1,25187,1.02,9293
17,33101,1,24854,0.99,8567
18,34560,1.04,25621,1.03,9469
19,34071,0.99,25713,1,8885
20,35218,1.03,26498,1.03,9779
21,35603,1.01,26717,1.01,9417
22,36726,1.03,26701,1,9446
23,38362,1.04,28025,1.05,10788
24,39042,1.02,29004,1.03,11023
25,40678,1.04,30073,1.04,11280
26,40421,0.99,30178,1,10526
27,40685,1.01,30665,1.02,10949
28,41192,1.01,30745,1,10537
29,41897,1.02,30954,1.01,10786
30,42475,1.01,31784,1.03,11795
31,42707,1.01,32167,1.01,11181
2,39144,0,21722,0.7,0
3,35970,0.92,27239,1.25,15003
4,36060,1,27400,1.01,9737
5,36884,1.02,27581,1.01,9665
6,37736,1.02,28067,1.02,10073
7,39210,1.04,29236,1.04,10996
8,37241,0.95,28450,0.97,9327
9,36321,0.98,27511,0.97,8767
10,34625,0.95,26305,0.96,8220
11,34650,1,26087,0.99,8799
12,32209,0.93,24732,0.95,7504
13,31619,0.98,23677,0.96,7436
14,31908,1.01,23938,1.01,8516
15,32907,1.03,24310,1.02,8788
16,34161,1.04,25690,1.06,9853
17,35628,1.04,26234,1.02,9408
18,36072,1.01,26690,1.02,9851
19,34650,0.96,26510,0.99,9128
20,35763,1.03,26582,1,9287
21,37153,1.04,27469,1.03,10341
22,38533,1.04,27961,1.02,10397
23,40122,1.04,29264,1.05,11327
24,41063,1.02,30190,1.03,11303
25,40879,1,30411,1.01,11015
26,40475,0.99,29982,0.99,10238
27,39835,0.98,30160,1.01,10673
28,41309,1.04,30603,1.01,10920
29,40704,0.99,30022,0.98,10049
30,41641,1.02,30923,1.03,11346
31,42086,1.01,31409,1.02,11159
2,37304,0,21247,0.7,0
3,35767,0.96,27245,1.28,15319
4,37100,1.04,27930,1.03,10112
5,37447,1.01,28263,1.01,10108
6,36540,0.98,27397,0.97,8849
7,35362,0.97,26875,0.98,9047
8,35100,0.99,26245,0.98,8564
9,34121,0.97,26010,0.99,8795
10,32891,0.96,25453,0.98,8256
11,33611,1.02,25217,0.99,8387
12,32561,0.97,25000,0.99,8601
13,31771,0.98,24369,0.97,7938
14,30915,0.97,23514,0.96,7385
15,30986,1,23210,0.99,7713
16,32281,1.04,24065,1.04,9138
17,32608,1.01,24439,1.02,8712
18,33642,1.03,25026,1.02,9114
19,34789,1.03,25545,1.02,9428
20,34800,1,26534,1.04,9883
21,34161,0.98,26143,0.99,8510
22,36177,1.06,26809,1.03,9686
23,35897,0.99,27095,1.01,9638
24,37017,1.03,27240,1.01,9502
25,37709,1.02,28322,1.04,10671
26,38115,1.01,28582,1.01,10109
27,38364,1.01,29008,1.01,10211
28,39008,1.02,29238,1.01,10344
29,39500,1.01,29926,1.02,10780
30,40687,1.03,30373,1.01,10791
31,41625,1.02,30474,1,10699
2,36211,0,21507,0.7,0
3,33453,0.92,25500,1.19,13105
4,33387,1,25369,0.99,8528
5,32812,0.98,24757,0.98,8104
6,32918,1,24793,1,8715
7,34316,1.04,25043,1.01,8888
8,34491,1.01,25802,1.03,9812
9,33732,0.98,25765,1,8755
10,33157,0.98,25016,0.97,8082
11,31075,0.94,23958,0.96,7675
12,31004,1,23409,0.98,7675
13,31475,1.02,23876,1.02,8620
14,31550,1,23823,1,8333
15,33103,1.05,24480,1.03,8822
16,32820,0.99,24988,1.02,9204
17,33105,1.01,24772,0.99,8238
18,33002,1,25119,1.01,9008
19,33050,1,25172,1,8800
20,34066,1.03,25883,1.03,9509
21,35115,1.03,26151,1.01,9223
22,36589,1.04,27205,1.04,10065
23,37793,1.03,27791,1.02,10191
24,39769,1.05,29078,1.05,11002
25,39555,0.99,29920,1.03,10959
26,40697,1.03,29742,0.99,10205
27,40771,1,30596,1.03,11310
28,41137,1.01,30986,1.01,10948
29,42249,1.03,31260,1.01,10891
30,41643,0.99,30883,0.99,10364
31,42553,1.02,31164,1.01,11004
2,36129,0,21779,0.7,0
3,33522,0.93,25966,1.19,13307
4,32961,0.98,25057,0.96,7838
5,32484,0.99,24219,0.97,7818
6,33925,1.04,24908,1.03,9143
7,34870,1.03,25865,1.04,9679
8,35743,1.03,26594,1.03,9802
9,35179,0.98,25928,0.97,8513
10,34148,0.97,26093,1.01,9233
11,32804,0.96,24872,0.95,7609
12,30589,0.93,23919,0.96,7516
13,30678,1,23103,0.97,7194
14,30027,0.98,22743,0.98,7671
15,30877,1.03,23028,1.01,8173
16,31205,1.01,23460,1.02,8429
17,32981,1.06,24473,1.04,9312
18,34113,1.03,25257,1.03,9438
19,36116,1.06,26735,1.06,10438
20,36167,1,27090,1.01,9676
21,37505,1.04,27740,1.02,10181
22,38476,1.03,28635,1.03,10773
23,39086,1.02,29371,1.03,10807
24,40803,1.04,30384,1.03,11227
25,40970,1,30349,1,10588
26,39759,0.97,30332,1,10506
27,40179,1.01,29675,0.98,9642
28,39497,0.98,29444,0.99,10169
29,40067,1.01,29943,1.02,10803
30,41733,1.04,30455,1.02,11008
31,42296,1.01,31450,1.03,11834
2,35869,0,21492,0.7,0
3,33499,0.93,25632,1.19,13123
4,33672,1.01,25262,0.99,8493
5,33555,1,25531,1.01,9001
6,34597,1.03,25917,1.02,9220
7,35913,1.04,26479,1.02,9624
8,35771,1,27217,1.03,10072
9,34611,0.97,26475,0.97,8396
10,32502,0.94,25187,0.95,7829
11,32486,1,24643,0.98,7963
12,30743,0.95,23467,0.95,7260
13,30793,1,23385,1,8063
14,30103,0.98,23101,0.99,7756
15,31237,1.04,23345,1.01,8356
16,31459,1.01,23824,1.02,8557
17,32436,1.03,24163,1.01,8525
18,33234,1.02,24841,1.03,9136
19,33042,0.99,24870,1,8770
20,34611,1.05,25816,1.04,9674
21,33980,0.98,25639,0.99,8930
22,34898,1.03,26147,1.02,9430
23,34806,1,26199,1,9042
24,36832,1.06,27046,1.03,9972
25,37508,1.02,27981,1.03,10575
26,36958,0.99,27942,1,9709
27,38924,1.05,28539,1.02,10343
28,40161,1.03,29716,1.04,11206
29,42118,1.05,30980,1.04,11525
30,40128,0.95,30366,0.98,10226
31,39564,0.99,30005,0.99,10045
2,37730,0,21730,0.7,0
3,35623,0.94,27075,1.25,14518
4,35524,1,26538,0.98,8793
5,35528,1,27040,1.02,9831
6,34813,0.98,26360,0.97,8505
7,34928,1,26155,0.99,8802
8,37003,1.06,26925,1.03,9892
9,36835,1,27832,1.03,10344
10,34981,0.95,26803,0.96,8440
11,34260,0.98,25905,0.97,8213
12,33260,0.97,25502,0.98,8643
13,32284,0.97,24366,0.96,7593
14,31869,0.99,24303,1,8547
15,32968,1.03,24408,1,8489
16,33610,1.02,25562,1.05,9956
17,34475,1.03,25531,1,8845
18,35099,1.02,26258,1.03,9642
19,37576,1.07,27446,1.05,10348
20,37698,1,28518,1.04,10665
21,37992,1.01,28258,0.99,9494
22,37755,0.99,28298,1,9858
23,38130,1.01,28608,1.01,10147
24,39735,1.04,29746,1.04,11023
25,40593,1.02,29714,1,10408
26,39088,0.96,29602,1,10293
27,39195,1,28993,0.98,9661
28,38802,0.99,28580,0.99,9865
29,40197,1.04,29637,1.04,11171
30,39537,0.98,29762,1,10592
31,40018,1.01,29266,0.98,9778
2,38867,0,21425,0.7,0
3,34952,0.9,27285,1.27,15178
4,35029,1,26528,0.97,8512
5,35183,1,26491,1,9144
6,34830,0.99,26064,0.98,8929
7,34804,1,25732,0.99,8791
8,34558,0.99,26019,1.01,9248
9,34107,0.99,25788,0.99,8776
10,32577,0.96,25114,0.97,8142
11,30845,0.95,23948,0.95,7455
12,29914,0.97,22961,0.96,7131
13,29443,0.98,22241,0.97,7126
14,29415,1,22419,1.01,7903
15,30443,1.03,22895,1.02,8221
16,32411,1.06,24034,1.05,9047
17,33065,1.02,24702,1.03,9230
18,34859,1.05,25975,1.05,9912
19,34919,1,25957,1,9120
20,34596,0.99,25911,1,9126
21,35193,1.02,26508,1.02,9538
22,35638,1.01,26649,1.01,9409
23,35526,1,26555,1,9063
24,37341,1.05,27605,1.04,10439
25,36878,0.99,27402,0.99,9515
26,36731,1,27725,1.01,9915
27,36377,0.99,27489,0.99,9204
28,37289,1.03,27900,1.01,10130
29,38847,1.04,28851,1.03,10712
30,39577,1.02,29139,1.01,10269
31,38165,0.96,29319,1.01,10528
